popularity,budget,revenue,genres,vote_count,vote_average,budget_adj,revenue_adj
0.149294,0,0,War|Action,13,6.3,0.0,0.0
0.190352,0,0,Action|Adventure|Romance,10,5.5,0.0,0.0
0.128924,0,0,Drama|Horror|History,13,6.2,0.0,0.0
0.405287,0,3110000,Action|Crime|Drama|Thriller,30,5.9,0.0,19496476.8424484
0.092942,0,0,Comedy,11,6.4,0.0,0.0
0.092165,0,0,Action|Drama,21,5.7,0.0,0.0
0.188511,0,0,Comedy|Fantasy,12,5.5,0.0,0.0
0.046272,0,0,Drama,12,6.7,0.0,0.0
0.045242,950000,814666,Drama|Romance|Science Fiction,13,6.0,5955515.43418842,5107111.51232478
0.005265,0,0,Animation,19,5.9,0.0,0.0
3.264571,13000000,47542841,Drama|Crime,2131,8.1,57489690.5506849,210247939.768493
1.650848,6000000,30000000,Crime|Drama|Mystery|Thriller,456,7.7,26533703.3310853,132668516.655426
1.619555,7000000,97572000,Adventure|Action|Thriller,283,6.1,30955987.2195995,431491083.570109
1.049959,2800000,86273333,Comedy|Science Fiction,445,7.5,12382394.8878398,381525170.534322
0.906087,85000,30859000,Horror|Thriller,249,6.8,375894.130523709,136467258.51566
0.837644,60000,0,Comedy|Science Fiction,43,5.4,265337.033310853,0.0
0.761779,1600000,4420000,Crime|Drama|Mystery,166,7.2,7075654.22162275,19546494.7872328
0.738153,0,0,Romance|Comedy|Family|Fantasy,45,6.1,0.0,0.0
0.696675,0,27634716,Drama|Thriller|Mystery,92,6.8,0.0,122208559.330466
0.577802,2600000,119500000,Comedy|Western,334,7.0,11497938.1101369,528462924.677449
0.465805,0,0,Action|Adventure|Comedy|Drama,24,6.4,0.0,0.0
0.463337,3000000,47000000,Action|Adventure|Drama|Thriller,30,6.1,13266851.6655426,207847342.760168
0.415866,3000000,12800000,Action|Crime|Drama,33,6.1,13266851.6655426,56605233.772982
0.41087,0,0,Drama,25,6.1,0.0,0.0
0.372231,6500000,26533200,Drama|Romance,74,6.1,28744845.2753424,117337342.870725
0.378621,500000,0,Thriller|Action|Crime,21,6.0,2211141.94425711,0.0
0.326225,200000,0,Crime|Horror|Thriller,13,5.0,884456.777702844,0.0
0.319143,0,0,Horror|Mystery|Thriller,53,7.1,0.0,0.0
0.31869,0,21700000,Action|Adventure|Comedy|Crime,37,6.3,0.0,95963560.3807586
0.317977,25000,0,Comedy|Crime,15,6.4,110557.097212855,0.0
0.316938,0,0,Comedy|Fantasy|Horror|Music|Thriller,44,7.5,0.0,0.0
0.31064,0,0,Action|Adventure|Crime|Thriller,35,7.1,0.0,0.0
0.296865,0,0,Drama|Romance,21,6.3,0.0,0.0
0.400179,3000000,22000000,Action|Crime|Drama|Thriller,52,6.8,13266851.6655426,97290245.5473129
0.261959,0,0,Crime|Drama|Thriller,23,6.7,0.0,0.0
0.258089,4000000,0,Comedy,29,6.4,17689135.5540568,0.0
0.247092,0,0,Horror,13,5.4,0.0,0.0
0.226287,14000000,116000000,Action|Thriller,72,7.2,61911974.4391991,512984931.067649
0.225194,0,0,Action|Crime|Drama|Thriller,12,5.7,0.0,0.0
0.224462,0,0,Fantasy|Action|Thriller|Science Fiction,37,5.4,0.0,0.0
0.218245,0,0,Animation|Family,17,6.5,0.0,0.0
0.190638,1500000,0,Action|Crime|Drama|Thriller|Western,26,6.9,6633425.83277133,0.0
0.186995,7000000,79666653,Action|Drama|Thriller,23,6.0,30955987.2195995,352308556.013753
0.181863,0,43008075,Crime|Comedy|Drama,36,6.2,0.0,190193917.148511
0.179943,0,0,Thriller|Horror|Science Fiction,13,6.0,0.0,0.0
0.172363,0,0,Comedy|Documentary,10,7.4,0.0,0.0
0.144379,0,0,Drama|Thriller,20,6.1,0.0,0.0
0.441423,0,0,Action|Adventure|Drama|History|TV Movie,12,5.2,0.0,0.0
0.090854,0,0,Drama,13,6.6,0.0,0.0
0.081732,0,0,Crime|Horror|Mystery|Thriller,10,5.9,0.0,0.0
0.075175,0,0,Drama,34,7.5,0.0,0.0
0.175008,0,0,,11,5.0,0.0,0.0
0.067731,700000,0,Comedy|Science Fiction,15,4.8,3095598.72195995,0.0
0.064495,400000,0,Adventure|Horror,11,6.0,1768913.55540568,0.0
0.047232,0,0,Drama|Family,15,6.8,0.0,0.0
0.040689,0,0,Adventure|Family|Romance,22,6.4,0.0,0.0
0.02967,0,30000,Documentary|War,12,6.5,0.0,132668.516655426
3.258151,3000000,108981275,Drama,1612,8.0,12155463.5161866,441572637.403333
2.563191,7000000,470654000,Horror|Thriller|Adventure,1415,7.3,28362748.2044354,1907005841.91576
2.234953,400000,5028948,Adventure|Comedy|Fantasy,1097,7.6,1620728.46882488,20376397.9795998
1.40994699999999,1200000,112892319,Comedy|Horror|Music|Science Fiction,332,7.1,4862185.40647464,457419488.2874
1.019569,11000000,20000000,Drama|Romance|War,240,7.2,44570032.8926842,81036423.4412441
0.790976,5000000,41833347,Comedy,58,6.6,20259105.860311,169501241.072824
0.699682999999999,0,0,Adventure|Drama,62,7.2,0.0,0.0
0.691527,0,0,Drama,21,5.7,0.0,0.0
0.637257,0,27476252,Action|Thriller|Mystery,107,6.8,0.0,111328859.582516
0.537981,0,0,Thriller|Horror|War,16,4.9,0.0,0.0
0.527888,0,0,Drama|Science Fiction|Comedy,28,6.3,0.0,0.0
0.513067,300000,0,Action|Comedy|Science Fiction,57,5.9,1215546.35161866,0.0
0.491393,0,0,Comedy|History,66,7.1,0.0,0.0
0.478232,0,20000000,Adventure|Fantasy|Science Fiction|Family,33,6.4,0.0,81036423.4412441
0.451933,0,0,Fantasy|Science Fiction,16,6.4,0.0,0.0
0.450311,0,0,Thriller|Drama|Mystery,51,6.4,0.0,0.0
0.438899,0,12484444,Action|Crime|Drama|Thriller,43,6.0,0.0,50584734.5206249
0.423755,2700000,5000000,Drama,14,5.9,10939917.1645679,20259105.860311
0.392437,0,0,Comedy,14,6.4,0.0,0.0
0.347121,5000000,34251525,Drama|Music,29,6.1,20259105.860311,138781054.170417
0.328246,0,0,Thriller|Western|Mystery,14,6.2,0.0,0.0
0.303521,2200000,0,Music|Drama,31,6.2,8914006.57853685,0.0
0.292586,0,0,Horror|Mystery|Science Fiction,24,6.5,0.0,0.0
0.289443,1500000,0,Adventure|Fantasy|Science Fiction,15,5.7,6077731.75809331,0.0
0.289363,0,0,Comedy|Crime|Mystery,16,5.8,0.0,0.0
0.277357,1800000,46665856,Crime|Drama|Thriller,312,7.2,7293278.10971197,189081703.353206
0.273975,0,14200000,Action|Adventure|Crime|Drama|Mystery,35,6.2,0.0,57535860.6432833
0.0718299999999999,179000,0,Horror|Science Fiction,43,5.8,725275.989799135,0.0
0.269347,0,0,Science Fiction|Horror|Mystery,10,6.5,0.0,0.0
0.201765,0,0,Comedy,11,7.0,0.0,0.0
0.335421,0,30000000,Adventure|Action|Science Fiction,39,5.8,0.0,121554635.161866
0.222136,15000000,0,History|Drama|Thriller,14,6.6,60777317.5809331,0.0
0.186184,0,0,Thriller|Drama,28,6.8,0.0,0.0
0.178136,0,0,Comedy|Drama|Romance,13,6.4,0.0,0.0
0.167481,0,0,Action|Adventure|Drama|History,22,6.4,0.0,0.0
0.162767,0,8022000,Western,18,5.6,0.0,32503709.442283
0.160002,0,0,Horror|Action|Thriller,12,6.9,0.0,0.0
0.142927,0,0,Comedy|Family,21,6.6,0.0,0.0
0.125881,0,0,Documentary,22,7.2,0.0,0.0
0.017468,0,0,Mystery|Thriller,18,6.1,0.0,0.0
0.05693,0,0,Horror|Thriller,14,5.8,0.0,0.0
0.065941,0,0,Action|Science Fiction|Thriller,11,3.8,0.0,0.0
0.045647,0,0,Action|Crime|Western,20,7.3,0.0,0.0
0.032936,0,0,Action|Animation|Comedy|Crime|Drama,14,5.5,0.0,0.0
3.170651,1100000,59600000,Adventure|Action|Thriller,560,6.7,7929293.766638,429623553.174204
1.168767,15000000,70000000,Adventure|Drama|History|War,517,7.5,108126733.181427,504591421.513327
0.823779,2000000,0,Drama|Romance,168,6.9,14416897.7575236,0.0
0.810805,2000000,13129846,Crime|Drama,317,7.7,14416897.7575236,94645823.6770153
0.630948,2200000,0,Mystery|Thriller,72,7.0,15858587.533276,0.0
0.613969,0,0,Action|Adventure|Comedy,20,5.0,0.0,0.0
0.61008,0,0,Drama|Thriller,40,7.0,0.0,0.0
0.526108,15000000,50000000,Western|Action|Adventure|Drama,37,6.1,108126733.181427,360422443.938091
0.519949,0,0,Adventure|Drama|History|Romance,35,6.0,0.0,0.0
0.507078,3200000,8000000,Western,134,7.1,23067036.4120378,57667591.0300945
0.478769,0,0,Drama|Action|History,15,5.8,0.0,0.0
0.341718,0,0,Crime|Thriller,12,5.9,0.0,0.0
0.328639,0,0,Drama,14,6.7,0.0,0.0
0.323933,0,8000000,Comedy|Music|Family,15,5.4,0.0,57667591.0300945
0.275157,0,0,Adventure|Drama|Horror,10,5.0,0.0,0.0
0.274348,980000,0,Drama|Thriller,53,6.8,7064279.90118658,0.0
0.265925,0,0,Crime|Drama,25,6.0,0.0,0.0
0.23941,2650000,3100000,Drama,19,6.4,19102389.5287188,22346191.5241616
0.235542,126,0,Fantasy|Drama|Comedy|Romance|Foreign,12,6.5,908.264558723989,0.0
0.232756,10000000,0,Action|Drama|History|War,132,6.9,72084488.7876181,0.0
0.215748,62000,0,Horror|Science Fiction,12,4.9,446923.830483232,0.0
0.210018,0,0,Drama|Romance,15,7.0,0.0,0.0
0.461577,500000,2500000,Drama,22,6.8,3604224.43938091,18021122.1969045
0.153654,0,0,Thriller|Comedy|Horror|Mystery,13,6.2,0.0,0.0
0.142676,0,0,Drama|Science Fiction|Thriller,12,5.6,0.0,0.0
0.137091,0,1250000,Drama|Mystery|Horror,12,5.8,0.0,9010561.09845227
0.322993,0,0,Action|Adventure|Drama|Family,11,5.9,0.0,0.0
0.116961999999999,0,0,Action|Drama|War,13,5.6,0.0,0.0
0.115188,30000,0,Horror|Mystery,33,6.9,216253.466362854,0.0
0.209355,0,0,Action|Western,14,7.3,0.0,0.0
0.050657,0,0,Drama,12,7.0,0.0,0.0
0.038819,0,0,Comedy|Romance,16,5.6,0.0,0.0
3.153791,3500000,124900000,Adventure|Action|Thriller,602,7.0,24605935.9359851,878080399.544157
2.210475,1800000,9440272,Drama|Comedy|War,804,7.7,12654481.3385066,66367636.5857928
1.987819,6000000,102272727,Comedy|Music|Family|Fantasy,613,7.2,42181604.4616889,719004619.588715
0.812194,500000,1000549,Comedy|Music,92,6.9,3515133.70514074,7034127.02708972
0.697491,0,0,Animation|Family,85,6.8,0.0,0.0
0.663446,2135161,7000000,Crime|Drama|Mystery|Thriller,94,7.2,15010752.794004,49211871.8719703
0.633882,17000000,72000000,Drama|Family|Music|Romance,184,7.1,119514545.974785,506179253.540266
0.626005,0,12368234,Comedy|Crime,44,7.1,0.0,86951992.4129354
0.451661,0,0,Horror|Science Fiction,33,6.4,0.0,0.0
0.349468,0,0,Drama|Horror,22,6.3,0.0,0.0
0.371976,0,0,Drama|Thriller|Crime|Mystery|Comedy,10,6.7,0.0,0.0
0.581833,0,0,Drama|History|Thriller,27,6.9,0.0,0.0
0.306872,0,0,Action|Drama|History|War,65,6.6,0.0,0.0
0.294102,0,0,Comedy|Romance,13,4.8,0.0,0.0
0.28039,0,0,Comedy,12,6.1,0.0,0.0
0.194002,0,0,Animation|Comedy|Family|Fantasy|Science Fiction,22,6.1,0.0,0.0
0.27553,0,0,Thriller|Action|War,32,6.8,0.0,0.0
0.266926,0,0,Comedy|Drama|Music|Romance,12,5.7,0.0,0.0
0.2196,0,0,Crime|Drama,17,6.3,0.0,0.0
0.160098,0,0,Horror|Fantasy,11,6.0,0.0,0.0
0.201561,0,0,Action|Drama|Thriller,15,6.4,0.0,0.0
0.199807,0,0,Comedy|Romance,26,5.9,0.0,0.0
0.185261,0,0,Drama,26,6.8,0.0,0.0
0.194941,783000,0,Adventure|Drama,20,6.6,5504699.3822504,0.0
0.182922,3000000,12000000,Drama|Romance,15,5.7,21090802.2308444,84363208.9233778
0.181466,0,0,Crime|Drama|Mystery,10,4.7,0.0,0.0
0.178025,1200000,0,Drama|Science Fiction,16,6.4,8436320.89233778,0.0
0.177655,0,0,Crime|Drama|Thriller,11,6.7,0.0,0.0
0.161951,0,0,Thriller|Drama|Crime,10,6.4,0.0,0.0
0.152208999999999,0,0,Drama|Foreign|Horror,19,5.6,0.0,0.0
0.131149,0,0,Adventure|Comedy|Crime,15,5.2,0.0,0.0
0.122269,0,0,Comedy|Romance,12,4.9,0.0,0.0
0.11942,0,0,Adventure|Comedy|Romance,34,6.3,0.0,0.0
0.107326,3500000,0,Comedy|Romance,13,6.5,24605935.9359851,0.0
0.127679,0,0,Western|Action,14,5.5,0.0,0.0
0.082856,0,0,Adventure|Science Fiction,12,5.7,0.0,0.0
0.068176,0,0,Music|Comedy|Crime,12,5.2,0.0,0.0
0.067621,0,0,Comedy|Romance,11,4.6,0.0,0.0
0.060425,0,0,Drama|History,14,6.6,0.0,0.0
0.057243,0,0,Fantasy,11,5.7,0.0,0.0
0.0154759999999999,0,0,Crime|Drama|Horror|Mystery|Thriller,14,5.3,0.0,0.0
0.00899,65000,0,Horror,13,6.5,456967.381668296,0.0
3.072555,2200000,26589000,Science Fiction|Drama,1786,7.7,11847428.8117621,143186947.579974
2.430667,3000000,4000000,Family|Fantasy,434,7.2,16155584.7433119,21540779.6577493
1.75511699999999,7200000,116000000,Adventure|Action|Thriller|Science Fiction,331,6.2,38773403.3839487,624682610.07473
0.984256,0,0,Comedy|Drama|Romance,11,6.6,0.0,0.0
0.885391,4000000,35976000,Action|Crime|Thriller,300,7.2,21540779.6577493,193737772.241797
0.861629999999999,2500000,12348905,Action|Science Fiction,125,6.2,13462987.2860933,66501260.4048697
0.735185,2200000,3251794,Crime|Drama|Thriller|Mystery,84,6.8,11847428.8117621,17511544.5115978
0.632691,0,0,Action|Science Fiction|Thriller,53,5.7,0.0,0.0
0.630778,20000000,0,Adventure|Fantasy|Animation|Comedy|Family,137,6.6,107703898.288746,0.0
0.627942,777000,2437000,Drama|Mystery|Science Fiction|Thriller,125,6.1,4184296.4485178,13123720.0064837
0.625188,1200000,0,Comedy|Drama|Romance,112,7.4,6462233.89732479,0.0
0.604241,1800000,41158757,Action|Crime|Thriller,201,7.0,9693350.84598719,221647928.880961
0.560488,725000,10600000,Crime|Drama|Romance|Thriller,33,5.8,3904266.31296706,57083066.0930357
0.553366,0,0,Comedy,56,6.9,0.0,0.0
0.529922,0,0,Drama|Western|Crime,15,6.5,0.0,0.0
0.483561,1645000,0,Drama|Romance,31,6.0,8858645.6342494,0.0
0.462681,450000,0,Horror|Action|Mystery|Thriller,166,7.0,2423337.71149679,0.0
0.454247999999999,750000,0,Crime|Thriller,52,7.0,4038896.18582799,0.0
0.448675,2000000,0,Comedy,76,6.5,10770389.8288746,0.0
0.392606,0,0,Drama|Thriller,22,7.1,0.0,0.0
0.363941,0,0,War|Drama|History,39,6.4,0.0,0.0
0.357413,6500000,0,Science Fiction|Thriller,70,6.7,35003766.9438426,0.0
0.354036,0,0,Action|Western,29,6.4,0.0,0.0
0.327996,850000,0,Drama,23,5.8,4577415.67727173,0.0
0.326818,0,0,Adventure|Drama,34,7.1,0.0,0.0
0.317925,4000000,12121618,Adventure|Action|Thriller|Crime,30,6.2,21540779.6577493,65277275.608352
0.306073,0,0,Western,71,7.4,0.0,0.0
0.291077,9000000,10404330,Drama|Music|Romance,68,6.6,48466754.2299359,56029345.0041277
0.369308,1300000,29133000,Drama,42,7.0,7000753.38876852,156886883.442302
0.275523,1300000,72266306,Action|Thriller|Drama,48,7.1,7000753.38876852,389168143.556371
0.265807,0,0,Western,33,6.8,0.0,0.0
0.269066,0,0,Horror|Mystery,12,6.1,0.0,0.0
0.26766,0,0,Action|Crime|Drama|Thriller,17,6.4,0.0,0.0
0.272856,0,0,Drama,10,6.8,0.0,0.0
0.21439,2500000,0,Mystery,36,6.1,13462987.2860933,0.0
0.197685,0,0,War|Drama,27,7.0,0.0,0.0
0.188379,0,0,Action|Drama,27,6.8,0.0,0.0
0.13485,0,0,Drama|Romance|War,26,7.4,0.0,0.0
0.177053,0,0,Horror,12,5.3,0.0,0.0
0.176973,0,0,Drama|TV Movie,16,6.8,0.0,0.0
0.204023,0,0,Drama|Adventure|Western,18,5.1,0.0,0.0
0.142949,0,0,Drama|Thriller,16,6.6,0.0,0.0
0.140996,0,0,Comedy|Romance,11,5.9,0.0,0.0
0.134371,0,0,Horror,15,6.2,0.0,0.0
0.128417,0,0,Crime|Drama|History,12,5.5,0.0,0.0
0.11644,0,28623900,Drama,11,6.1,0.0,154145280.711362
0.116365,0,0,Comedy,44,2.9,0.0,0.0
0.097979,0,0,Horror|Thriller,11,5.0,0.0,0.0
0.095445,0,0,Romance|Drama|War,10,6.1,0.0,0.0
0.080161,0,0,Crime|Drama,18,6.4,0.0,0.0
0.07681,0,0,Comedy|Horror,35,7.0,0.0,0.0
0.060512,0,0,Drama|History,25,7.0,0.0,0.0
0.060245,100000,0,Drama|Romance,13,5.9,538519.491443733,0.0
0.005235,0,0,Horror|Thriller,12,5.3,0.0,0.0
0.000188,0,0,Mystery|Comedy|Drama,10,6.4,0.0,0.0
2.679627,65000000,261317921,Action|Adventure|Science Fiction,1012,6.8,108478405.120447,436113096.91494
2.659926,25000000,46836394,Drama|Crime,1798,8.0,41722463.5078645,78165189.5801985
2.535646,70000000,240031094,Action|Thriller,1252,6.4,116822897.82202,400587542.406711
2.441201,40000000,244527583,Adventure|Action|Comedy|Science Fiction|Family,1762,6.9,66755941.6125832,408091726.335352
2.285811,20000000,53000000,Fantasy|Drama|Romance,1939,7.4,33377970.8062916,88451622.6366727
2.212092,14000000,463000000,Romance|Comedy,963,6.9,23364579.5644041,772700024.16565
1.761161,54000000,136766062,Drama|Action|Thriller|Crime,880,6.9,90120521.1769873,228248681.236373
1.695911,22000000,424208848,Adventure|Drama|Western,585,7.3,36715767.8869207,707961527.215729
1.513223,22000000,505000000,Fantasy|Drama|Thriller|Mystery|Romance,714,6.7,36715767.8869207,842793762.858863
1.469009,13500000,201965915,Science Fiction|Action|Adventure|Comedy|Family,267,6.6,22530130.2942468,337060620.736798
1.295204,20000000,61276872,Horror|Thriller,501,7.5,33377970.8062916,102264882.235843
1.243528,42000000,119946358,Drama,354,5.3,70093738.6932123,200178301.78225
1.19834699999999,13000000,35763605,Drama|Horror,140,5.9,21695681.0240895,59685828.1808872
1.125794,0,0,Adventure|Fantasy|Horror,88,6.6,0.0,0.0
1.072912,30,200,Action|Adventure|Thriller,615,6.9,50.0669562094374,333.779708062916
1.034127,35000000,57120318,Science Fiction|Action|Thriller,374,5.7,58411448.9110103,95328015.3325046
1.0198,60000000,157920733,Adventure,198,5.8,100133912.418874,263553680.789108
1.003423,0,0,Drama|Horror|Mystery|Thriller,334,6.5,0.0,0.0
0.972222,14000000,5080409,Drama|Thriller|Crime,206,7.4,23364579.5644041,8478687.16430105
0.890276,50000000,41482207,Comedy|Horror|Fantasy,303,6.1,83444927.015729,69229594.7113272
0.85552,11000000,48572000,Action|Horror,485,6.3,18357883.9434603,81061739.9001598
0.774737,35000000,45681173,Action|Adventure|Crime|Science Fiction|Thriller,249,5.3,58411448.9110103,76237242.9395578
0.768724,32000000,16283667,Drama|Family|Fantasy|Adventure,111,5.7,53404753.2900665,27175788.0872687
0.731244,0,0,Romance|Comedy,166,5.1,0.0,0.0
0.662154,0,52096475,Drama,276,7.4,0.0,86943731.083035
0.644447999999999,38000000,153518974,Thriller|Action|Comedy|Crime|Drama,90,5.5,63418144.531954,256207591.619192
0.642804,0,0,Adventure|Animation|Family|Comedy|Fantasy,110,6.7,0.0,0.0
0.635353,6000000,24078196,Action|Thriller,82,5.8,10013391.2418874,40184066.1578083
0.610615,4000000,16853487,Action|Crime|Drama|Mystery|Thriller,57,5.4,6675594.16125832,28126759.8535107
0.5895,0,29888235,Comedy|Drama|Romance,42,5.7,0.0,49880431.7640791
0.565651,0,0,Drama|Horror|Thriller,13,5.1,0.0,0.0
0.548596,0,221303188,Drama|Thriller|Crime|Mystery,59,6.3,0.0,369332567.420163
0.53671,0,39404261,Fantasy|Comedy|Science Fiction|Romance,78,5.2,0.0,65761713.6650747
0.521085,9500000,14560247,Comedy|Crime|Thriller,145,6.5,15854536.1329885,24299574.9649197
0.519772999999999,0,0,Adventure|Animation|Comedy|Science Fiction|Family,103,7.3,0.0,0.0
0.518986,0,39024251,Thriller|Horror|Mystery,56,5.9,0.0,65127515.5307698
0.51308,26000000,61489265,Drama|Horror|Science Fiction|Thriller,179,6.0,43391362.0481791,102619344.603516
0.512053,10000000,0,War|Action|Science Fiction,48,4.7,16688985.4031458,0.0
0.510786,0,0,Comedy|Crime,38,5.8,0.0,0.0
0.509163,0,11567449,Romance,18,5.8,0.0,19304898.7512633
0.501826,0,33461269,Action|Adventure|Comedy|Drama,69,5.1,0.0,55843462.9911735
0.499506,25000000,25965144,Drama|Mystery|Horror,134,6.8,41722463.5078645,43333190.9206578
0.498356,0,0,Drama|Action|Thriller|Crime,26,6.1,0.0,0.0
0.480169,11000000,8266343,Music|Comedy,138,6.4,18357883.9434603,13795687.7664396
0.465917,10000000,16153593,Drama|Romance,24,6.0,16688985.4031458,26958707.7785358
0.459932,7000000,9229401,Action|Thriller|Science Fiction|Crime|Horror,37,5.4,11682289.782202,15402933.8568779
0.45719,0,11541758,Music|Drama,30,6.8,0.0,19262023.0788641
0.457183,0,0,Western|Adventure,93,6.1,0.0,0.0
0.447245,0,0,Action|Adventure|Comedy|Romance,107,5.6,0.0,0.0
0.438396,47000000,103738726,Adventure|Action|Comedy|Thriller|Crime,125,5.7,78438231.3947853,173129408.395494
0.429512,16000000,48878502,Action|Science Fiction|Crime,148,6.0,26702376.6450332,81573260.6405633
0.420701,0,1293976,Drama|Thriller|Crime|Romance,19,6.4,0.0,2159514.65760209
0.420512,0,0,Comedy|Drama|Romance,22,5.9,0.0,0.0
0.42047,4200000,5835247,Horror,63,6.7,7009373.86932123,9738435.20067503
0.419438,0,13446769,Crime|Drama,46,6.5,0.0,22441293.1560473
0.411888,0,0,Thriller,32,5.4,0.0,0.0
0.411259,0,27575086,Comedy|Drama,21,4.0,0.0,46020020.774449
0.409621,47000000,15691192,Comedy|Drama,46,4.8,78438231.3947853,26187007.4245958
0.403249,12000000,46044400,Action|Thriller,44,6.0,20026782.4837749,76843431.9496606
0.127474,0,1030938,Mystery|Drama|Thriller,13,6.5,0.0,1720530.92335483
0.400886,0,0,Comedy|Drama,33,6.7,0.0,0.0
0.386018,15000000,201957688,Comedy,304,5.7,25033478.1047187,337046890.708507
0.37488,22000000,0,Action|Adventure,15,3.8,36715767.8869207,0.0
0.374074,0,0,Action|Comedy,30,6.4,0.0,0.0
0.372665,0,0,Comedy|Crime,20,6.7,0.0,0.0
0.592379,1000000,2554476,Thriller|Crime,46,6.2,1668898.54031458,4263161.26766862
0.369847,10500000,11582891,Drama|Horror,20,4.7,17523434.673303,19330669.8825228
0.340804,0,20,Animation|Comedy|Family|Science Fiction,22,5.8,0.0,33.3779708062916
0.339218,25000000,2075084,Adventure|Drama|Romance,25,6.2,41722463.5078645,3463104.65863014
0.323339,1500000,5728953,Horror|Science Fiction|Thriller,33,5.1,2503347.81047187,9561041.29923083
0.322961,0,0,Comedy|Crime,31,6.3,0.0,0.0
0.322112,0,0,Adventure|Drama|Thriller,58,6.6,0.0,0.0
0.317091,3,16,Fantasy|Horror|Comedy,37,5.8,5.00669562094374,26.7023766450332
0.30946,0,1382462,Comedy|Horror,22,4.6,0.0,2307188.81384037
0.309387,10000000,47410000,Action|Thriller,64,5.4,16688985.4031458,79122479.7963142
0.308999,0,0,Science Fiction|Thriller,11,6.4,0.0,0.0
0.298476,0,6698361,Action|Adventure,23,5.1,0.0,11178884.8954001
0.298196,37931000,27931461,Adventure|Animation|Crime|Family|Fantasy,166,6.4,63302990.5326723,46614774.4917536
0.290502,0,0,Drama|Horror|Mystery|Thriller,18,5.4,0.0,0.0
0.486515,0,0,Comedy,66,5.5,0.0,0.0
0.278612,0,0,Comedy|Family,56,5.3,0.0,0.0
0.285403,0,0,Mystery|Thriller,15,5.2,0.0,0.0
0.282133,0,0,Comedy|Family,15,5.7,0.0,0.0
0.279122,0,0,Adventure|Family,18,5.3,0.0,0.0
0.275662,0,0,Drama|Foreign|History,17,6.6,0.0,0.0
0.384309,2500000,205068,Comedy|Horror|Science Fiction,20,5.6,4172246.35078645,342237.68586523
0.285625,0,0,Drama|Comedy,10,6.0,0.0,0.0
0.425943,0,0,Science Fiction|Action|Thriller,13,4.8,0.0,0.0
0.257774,0,15645616,Thriller|Drama|Romance|Crime,35,5.7,0.0,26110945.7047224
0.257615,0,0,Comedy,17,5.9,0.0,0.0
0.255367,11000000,8862354,Action|Drama|Fantasy|Horror,40,6.2,18357883.9434603,14790369.654351
0.255318,19000000,10000000,Crime|Drama|Mystery,17,6.0,31709072.265977,16688985.4031458
0.250947,0,0,Drama|Action|Comedy|Crime|Thriller,56,5.4,0.0,0.0
0.114555,0,0,Action|Thriller,16,5.0,0.0,0.0
0.238422,0,0,Romance|Action|Adventure|Western|Drama,81,6.4,0.0,0.0
0.235286,0,0,Adventure|Drama|Action,19,6.7,0.0,0.0
0.234115,0,17487531,Drama|Romance,15,6.4,0.0,29184914.9596059
0.231569,0,0,Action|Crime|Drama|Thriller,18,5.0,0.0,0.0
0.388685,0,5765562,Thriller|Horror,30,5.0,0.0,9622138.00589321
0.078482,49000000,20423389,Action|Comedy|Thriller|Crime|Mystery,33,6.5,81776028.4754144,34084564.0903768
0.747549,23000000,0,Drama|War|Action,65,6.0,38384666.4272353,0.0
0.19749,4000000,0,Horror|Thriller|Action,11,4.4,6675594.16125832,0.0
0.183011,0,0,Crime|Drama|Thriller,13,5.7,0.0,0.0
0.177761999999999,20000000,15379253,Fantasy|Comedy|Science Fiction|Romance,23,6.2,33377970.8062916,25666412.8828286
0.1746,22000000,39071603,Comedy|Drama,15,6.0,36715767.8869207,65206541.2144507
0.0791019999999999,225000,0,Comedy|Drama,17,7.0,375502.17157078,0.0
